order_id,order_ts,customer_id,product_id,store_id,quantity,unit_price,updated_ts
O0100285,2026-09-01 13:14:04,C03507,P0060,ST003,7,484.59,2026-09-01 13:14:04
O0100286,2026-09-01 08:44:57,C04108,P0010,ST016,6,428.09,2026-09-01 08:44:57
O0100287,2026-09-01 10:19:14,C00998,P0148,ST002,6,105.8,2026-09-01 10:19:14
O0100288,2026-09-01 16:54:17,C03367,P0119,ST007,1,334.45,2026-09-01 16:54:17
O0100289,2026-09-01 14:14:50,C03057,P0020,ST011,4,74.01,2026-09-01 14:14:50
O0100290,2026-09-01 12:14:26,C03369,P0010,ST020,3,428.09,2026-09-01 12:14:26
O0100291,2026-09-01 12:47:20,C04037,P0139,ST010,6,415.79,2026-09-01 12:47:20
O0100292,2026-09-01 10:00:14,C03642,P0124,ST002,4,234.1,2026-09-01 10:00:14
O0100293,2026-09-01 12:18:16,C01351,P0031,ST007,4,486.03,2026-09-01 12:18:16
O0100294,2026-09-01 10:24:20,C01332,P0174,ST001,6,297.27,2026-09-01 10:24:20
O0100295,2026-09-01 14:16:55,C03728,P0076,ST012,1,230.24,2026-09-01 14:16:55
O0100296,2026-09-01 16:07:00,C02469,P0015,ST010,2,84.21,2026-09-01 16:07:00
O0100297,2026-09-01 15:35:19,C04980,P0181,ST008,8,354.53,2026-09-01 15:35:19
O0100298,2026-09-01 16:58:25,C00143,P0070,ST012,8,37.06,2026-09-01 16:58:25
O0100299,2026-09-01 08:24:40,C02419,P0115,ST014,-2,25.06,2026-09-01 08:24:40
O0100300,2026-09-01 08:08:27,C01266,P0093,ST019,4,58.6,2026-09-01 08:08:27
O0001660,2026-06-02 10:16:37,C03523,P0132,ST014,3,360.02,2026-09-01 12:00:00
O0004279,2026-06-14 20:04:11,C02528,P0101,ST005,3,441.06,2026-09-01 18:00:00
O0002270,2026-07-16 09:36:08,C00977,P0012,ST018,5,83.84,2026-09-01 21:00:00
O0002628,2026-07-01 12:51:32,C03006,P0182,ST016,4,309.11,2026-09-01 09:00:00
O0001645,2026-06-11 16:29:06,C03321,P0012,ST017,8,83.84,2026-09-01 14:00:00
O0001996,2026-08-02 19:08:07,C01855,P0123,ST010,2,145.6,2026-09-01 16:00:00
O0000446,2026-06-26 10:06:46,C03481,P0079,ST009,4,68.83,2026-09-01 20:00:00
O0000112,2026-06-14 10:00:33,C00039,P0004,ST011,6,53.8,2026-09-01 19:00:00
O0002311,2026-06-21 18:52:43,C02451,P0173,ST011,6,200.14,2026-09-01 12:00:00
O0000613,2026-06-23 10:31:45,C04180,P0087,ST011,4,104.19,2026-09-01 10:00:00
O0001132,2026-07-03 19:27:02,C00484,P0147,ST017,7,167.45,2026-09-01 10:00:00
O0001455,2026-07-12 09:59:56,C03854,P0002,ST014,5,380.13,2026-09-01 09:00:00
O0003730,2026-06-15 20:15:04,C03367,P0025,ST014,4,396.66,2026-09-01 21:00:00
O0003228,2026-07-03 17:41:44,C04672,P0083,ST014,2,334.93,2026-09-01 12:00:00
O0002699,2026-08-26 15:18:35,C04060,P0173,ST015,1,200.14,2026-09-01 12:00:00
