order_id,order_ts,customer_id,product_id,store_id,quantity,unit_price,updated_ts
O0017558,2026-08-31 10:52:58,C04307,P0022,ST006,7,182.91,2026-08-31 10:52:58
O0017559,2026-06-30 17:47:29,C02379,P0147,ST013,2,167.45,2026-06-30 17:47:29
O0017560,2026-08-16 20:44:11,C01721,P0023,ST003,8,256.23,2026-08-16 20:44:11
O0017561,2026-07-15 11:40:54,C00928,P0012,ST014,2,83.84,2026-07-15 11:40:54
O0017562,2026-06-30 19:23:07,C03978,P0005,ST011,1,424.2,2026-06-30 19:23:07
O0017563,2026-07-21 08:16:22,C04548,P0194,ST018,7,49.25,2026-07-21 08:16:22
O0017564,2026-06-11 10:33:48,C04787,P0051,ST018,2,97.63,2026-06-11 10:33:48
O0017565,2026-07-13 16:44:48,C01047,P0020,ST009,4,74.01,2026-07-13 16:44:48
O0017566,2026-08-06 16:18:36,C01622,P0003,ST002,6,172.1,2026-08-06 16:18:36
O0017567,2026-08-29 19:02:49,C01971,P0194,ST011,7,49.25,2026-08-29 19:02:49
O0017568,2026-06-02 18:34:20,C02746,P0016,ST018,5,343.25,2026-06-02 18:34:20
O0017569,2026-08-17 21:20:35,C02549,P0093,ST018,7,58.6,2026-08-17 21:20:35
O0017570,2026-08-07 18:05:04,C04166,P0118,ST001,8,360.72,2026-08-07 18:05:04
O0017571,2026-06-12 14:17:47,C03410,P0197,ST013,7,177.85,2026-06-12 14:17:47
O0017572,2026-07-27 18:14:40,C00724,P0014,ST001,7,305.74,2026-07-27 18:14:40
O0017573,2026-08-12 19:10:04,C02889,P0041,ST009,6,482.29,2026-08-12 19:10:04
O0017574,2026-08-13 11:35:43,C02611,P0136,ST010,6,27.96,2026-08-13 11:35:43
O0017575,2026-06-08 18:55:50,C02330,P0026,ST005,6,194.23,2026-06-08 18:55:50
O0017576,2026-08-23 13:17:39,C01053,P0199,ST008,1,159.83,2026-08-23 13:17:39
O0017577,2026-07-14 13:21:56,C04086,P0095,ST011,8,216.6,2026-07-14 13:21:56
O0017578,2026-08-07 16:26:34,C99999,P0077,ST015,3,7.63,2026-08-07 16:26:34
O0017579,2026-08-19 12:36:31,C03244,P0005,ST013,3,424.2,2026-08-19 12:36:31
O0017580,2026-07-14 14:36:08,C00940,P0046,ST012,5,6.57,2026-07-14 14:36:08
O0017581,2026-07-19 15:50:46,C02357,P0129,ST017,7,76.23,2026-07-19 15:50:46
O0017581,2026-07-19 15:50:46,C02357,P0129,ST017,7,76.23,2026-07-19 15:50:46
O0017582,2026-07-16 12:52:49,C01171,P0003,ST019,1,172.1,2026-07-16 12:52:49
O0017583,2026-06-10 20:25:33,C01029,P0086,ST019,2,138.36,2026-06-10 20:25:33
O0017584,2026-06-25 10:31:57,C04502,P0167,ST016,3,65.73,2026-06-25 10:31:57
O0017585,2026-06-14 15:13:43,C02767,P0126,ST008,2,330.45,2026-06-14 15:13:43
O0017586,2026-08-27 14:44:42,C04338,P0029,ST003,1,384.99,2026-08-27 14:44:42
O0017587,2026-08-26 15:29:28,C04171,P0118,ST007,5,360.72,2026-08-26 15:29:28
O0017588,2026-06-03 20:40:13,C02828,P0103,ST010,7,135.6,2026-06-03 20:40:13
O0017589,2026-08-12 11:47:27,C03807,P0064,ST014,7,463.48,2026-08-12 11:47:27
O0017590,2026-06-26 13:24:13,C02979,P0157,ST004,7,297.17,2026-06-26 13:24:13
O0017591,2026-07-26 19:24:08,C99999,P0062,ST004,6,432.73,2026-07-26 19:24:08
O0017592,2026-07-27 21:44:18,C03125,P0168,ST001,4,234.12,2026-07-27 21:44:18
O0017593,2026-06-27 11:42:35,C00603,P0124,ST011,5,234.1,2026-06-27 11:42:35
O0017594,2026-08-24 18:54:53,C03294,P0031,ST012,1,486.03,2026-08-24 18:54:53
O0017595,2026-08-01 16:43:06,C01187,P0108,ST008,4,166.15,2026-08-01 16:43:06
O0017596,2026-08-04 13:10:22,C03475,P0195,ST005,6,155.18,2026-08-04 13:10:22
O0017597,2026-07-23 11:49:16,C01563,P0198,ST018,3,127.95,2026-07-23 11:49:16
O0017598,2026-08-02 10:29:21,C02861,P0103,ST006,3,135.6,2026-08-02 10:29:21
O0017599,2026-07-29 10:08:22,C04770,P0104,ST005,4,193.12,2026-07-29 10:08:22
O0017600,2026-08-05 17:58:18,C04268,P0034,ST015,8,300.68,2026-08-05 17:58:18
O0017601,2026-08-31 13:36:03,C00561,P0004,ST005,6,53.8,2026-08-31 13:36:03
O0017602,2026-07-21 08:29:38,C03083,P0045,ST006,1,295.39,2026-07-21 08:29:38
O0017603,2026-08-03 15:07:02,C00455,P0033,ST004,2,78.96,2026-08-03 15:07:02
O0017604,2026-06-27 12:51:40,C00519,P0149,ST013,1,428.8,2026-06-27 12:51:40
O0017605,2026-08-30 19:37:59,C04742,P0033,ST017,6,78.96,2026-08-30 19:37:59
O0017606,2026-07-16 10:26:59,C04546,P0051,ST016,7,97.63,2026-07-16 10:26:59
O0017607,2026-06-06 19:28:13,C00202,P0116,ST014,6,184.02,2026-06-06 19:28:13
O0017608,2026-07-26 13:28:28,C00515,P0130,ST008,7,306.8,2026-07-26 13:28:28
O0017609,2026-06-10 10:38:37,C00557,P0156,ST002,1,490.42,2026-06-10 10:38:37
O0017610,2026-08-16 16:53:24,C00148,P0069,ST005,3,31.27,2026-08-16 16:53:24
O0017611,2026-07-12 09:14:18,C00709,P0010,ST002,8,428.09,2026-07-12 09:14:18
O0017612,2026-06-28 08:05:37,C04498,P0151,ST019,7,377.48,2026-06-28 08:05:37
O0017613,2026-08-26 09:09:40,C03240,P0093,ST011,7,58.6,2026-08-26 09:09:40
O0017614,2026-07-10 15:06:48,C03951,P0019,ST008,6,108.68,2026-07-10 15:06:48
O0017615,2026-07-22 16:00:22,C03162,P0010,ST011,8,428.09,2026-07-22 16:00:22
O0017616,2026-06-12 10:27:07,C01406,P0043,ST018,2,220.74,2026-06-12 10:27:07
O0017617,2026-13-45 99:99:99,C03920,P0123,ST020,6,145.6,2026-08-26 08:20:22
O0017618,2026-08-31 09:46:28,C02041,P0048,ST019,1,38.22,2026-08-31 09:46:28
O0017619,2026-06-18 15:45:43,C03709,P0076,ST009,5,230.24,2026-06-18 15:45:43
O0017620,2026-08-24 16:05:26,C01176,P0065,ST010,2,213.23,2026-08-24 16:05:26
O0017621,2026-06-25 21:07:39,C04243,P0037,ST012,6,45.57,2026-06-25 21:07:39
O0017622,2026-06-17 12:25:39,C00040,P0143,ST008,1,139.47,2026-06-17 12:25:39
O0017623,2026-06-15 09:12:34,C01868,P0183,ST002,4,234.04,2026-06-15 09:12:34
O0017624,2026-06-20 20:18:27,C04008,P0184,ST015,2,163.19,2026-06-20 20:18:27
O0017625,2026-08-16 21:05:06,C04573,P0114,ST001,7,194.44,2026-08-16 21:05:06
O0017626,2026-07-06 13:22:38,C04154,P0106,ST018,2,176.78,2026-07-06 13:22:38
O0017627,2026-07-11 16:14:44,C03577,P0069,ST004,1,31.27,2026-07-11 16:14:44
O0017628,2026-07-01 12:59:16,C03151,P0026,ST016,4,194.23,2026-07-01 12:59:16
O0017629,2026-07-27 18:57:05,C03164,P0129,ST019,7,76.23,2026-07-27 18:57:05
O0017630,2026-06-21 21:22:07,C02137,P0005,ST002,4,424.2,2026-06-21 21:22:07
O0017631,2026-06-04 14:56:58,C01414,P0135,ST017,2,389.87,2026-06-04 14:56:58
O0017632,2026-07-26 16:08:34,C02455,P0146,ST010,2,354.09,2026-07-26 16:08:34
O0017633,2026-08-12 13:53:16,C02289,P0102,ST008,5,391.85,2026-08-12 13:53:16
O0017634,2026-07-16 19:10:09,C00077,P0190,ST016,4,279.23,2026-07-16 19:10:09
O0017635,2026-06-12 17:24:19,C04513,P0141,ST002,2,376.63,2026-06-12 17:24:19
O0017636,2026-08-14 21:32:16,C03905,P0060,ST015,1,484.59,2026-08-14 21:32:16
O0017637,2026-06-24 20:08:59,C00300,P0060,ST007,2,484.59,2026-06-24 20:08:59
O0017638,2026-07-02 11:03:34,C00780,P0144,ST003,2,119.54,2026-07-02 11:03:34
O0017639,2026-06-18 16:52:35,C02027,P0125,ST010,8,257.05,2026-06-18 16:52:35
O0017640,2026-08-29 14:18:23,C01647,P0149,ST009,1,428.8,2026-08-29 14:18:23
O0017641,2026-08-13 11:27:52,C04740,P0015,ST013,6,84.21,2026-08-13 11:27:52
O0017642,2026-07-02 14:49:15,C02419,P0063,ST005,3,191.35,2026-07-02 14:49:15
O0017643,2026-06-09 19:05:58,C99999,P0142,ST020,6,383.61,2026-06-09 19:05:58
O0017644,2026-08-03 16:26:03,C02531,P0048,ST017,7,38.22,2026-08-03 16:26:03
O0017645,2026-06-12 12:50:58,C02209,P0141,ST009,6,376.63,2026-06-12 12:50:58
O0017646,2026-06-24 15:59:57,C02385,P0194,ST001,8,49.25,2026-06-24 15:59:57
O0017647,2026-06-11 08:06:50,C01331,P0159,ST009,3,93.32,2026-06-11 08:06:50
O0017648,2026-06-09 11:56:36,C00541,P0121,ST001,8,339.63,2026-06-09 11:56:36
O0017649,2026-07-19 18:26:56,C01658,P0050,ST008,8,123.77,2026-07-19 18:26:56
O0017650,2026-06-08 09:23:34,C00525,P0036,ST004,8,122.01,2026-06-08 09:23:34
O0017651,2026-08-07 19:11:56,C00214,P0187,ST005,1,17.26,2026-08-07 19:11:56
O0017652,2026-07-03 08:30:41,C02327,P0125,ST007,2,257.05,2026-07-03 08:30:41
O0017653,2026-06-11 15:23:29,C02805,P0200,ST007,1,98.2,2026-06-11 15:23:29
O0017654,2026-08-10 17:34:13,C04927,P0157,ST003,8,297.17,2026-08-10 17:34:13
O0017655,2026-07-17 11:29:31,C01608,P0100,ST003,5,432.71,2026-07-17 11:29:31
O0017656,2026-08-30 15:22:33,C03012,,ST018,4,334.47,2026-08-30 15:22:33
O0017657,2026-06-22 10:26:04,C01273,P0172,ST004,4,289.17,2026-06-22 10:26:04
O0017658,2026-07-09 09:58:01,C02055,P0039,ST019,6,66.81,2026-07-09 09:58:01
O0017659,2026-07-15 09:24:02,C01907,P0127,ST006,7,49.41,2026-07-15 09:24:02
O0017660,2026-06-14 10:40:31,C03527,P0102,ST015,8,391.85,2026-06-14 10:40:31
O0017661,2026-06-18 11:36:02,C02369,P0075,ST004,3,121.63,2026-06-18 11:36:02
O0017662,2026-08-29 11:42:50,C00178,P0192,ST015,6,278.92,2026-08-29 11:42:50
O0017663,2026-06-11 19:34:20,C04345,P0056,ST012,6,72.67,2026-06-11 19:34:20
O0017664,2026-08-28 08:51:37,C04908,P0198,ST013,5,127.95,2026-08-28 08:51:37
O0017665,2026-07-15 12:38:24,C03941,P0045,ST007,2,295.39,2026-07-15 12:38:24
O0017666,2026-06-24 20:06:49,C99999,P0042,ST007,8,357.34,2026-06-24 20:06:49
O0017667,2026-08-20 15:19:16,C03424,P0112,ST006,7,22.01,2026-08-20 15:19:16
O0017668,2026-07-17 09:47:52,C02248,P0091,ST012,2,319.65,2026-07-17 09:47:52
O0017669,2026-07-29 18:13:16,C04579,P0066,ST012,7,79.93,2026-07-29 18:13:16
O0017670,2026-08-25 13:25:10,C01016,P0200,ST012,1,98.2,2026-08-25 13:25:10
O0017671,2026-07-15 15:15:13,C00222,P0137,ST016,2,229.86,2026-07-15 15:15:13
O0017672,2026-07-19 16:51:48,C03572,P0063,ST015,8,191.35,2026-07-19 16:51:48
O0017673,2026-07-08 12:14:41,C03055,P0023,ST019,6,256.23,2026-07-08 12:14:41
O0017674,2026-08-18 20:54:47,C03806,P0088,ST009,1,254.19,2026-08-18 20:54:47
O0017675,2026-08-31 09:01:12,C01399,P0107,ST004,1,113.79,2026-08-31 09:01:12
O0017676,2026-07-14 08:48:29,C02927,P0010,ST017,4,428.09,2026-07-14 08:48:29
O0017677,2026-07-31 14:41:19,C01636,P0148,ST003,2,105.8,2026-07-31 14:41:19
O0017678,2026-06-08 19:16:08,C00894,P0179,ST010,6,425.24,2026-06-08 19:16:08
O0017679,2026-07-29 17:11:33,C02506,P0079,ST019,4,68.83,2026-07-29 17:11:33
O0017680,2026-08-19 20:29:07,C03551,P0037,ST015,2,45.57,2026-08-19 20:29:07
O0017681,2026-07-19 20:11:19,C01585,P0114,ST012,4,194.44,2026-07-19 20:11:19
O0017682,2026-06-18 15:45:53,C02241,P0179,ST010,8,425.24,2026-06-18 15:45:53
O0017683,2026-06-16 08:09:09,C00680,P0130,ST017,4,306.8,2026-06-16 08:09:09
O0017684,2026-06-25 18:07:14,C01970,P0051,ST016,6,97.63,2026-06-25 18:07:14
O0017685,2026-07-28 18:37:42,C01369,P0062,ST008,1,432.73,2026-07-28 18:37:42
O0017686,2026-06-18 08:10:06,C00585,P0135,ST001,8,389.87,2026-06-18 08:10:06
O0017687,2026-08-15 21:32:16,C02342,P0042,ST020,8,357.34,2026-08-15 21:32:16
O0017688,2026-06-13 20:35:49,C00976,P0039,ST005,2,66.81,2026-06-13 20:35:49
O0017689,2026-06-22 19:46:51,C04208,P0122,ST018,2,204.82,2026-06-22 19:46:51
O0017690,2026-06-29 10:45:41,C02010,P0113,ST011,7,365.09,2026-06-29 10:45:41
O0017691,2026-06-12 20:58:52,C03151,P0155,ST013,8,362.92,2026-06-12 20:58:52
O0017692,2026-08-05 08:49:43,C01411,P0177,ST020,5,175.56,2026-08-05 08:49:43
O0017693,2026-06-22 16:14:39,C02659,P0183,ST002,7,234.04,2026-06-22 16:14:39
O0017694,2026-07-01 13:46:03,C03173,P0047,ST010,6,116.78,2026-07-01 13:46:03
O0017695,2026-08-17 12:35:56,C01594,P0136,ST006,6,27.96,2026-08-17 12:35:56
O0017696,2026-06-23 18:02:33,C04260,P0061,ST012,3,85.66,2026-06-23 18:02:33
O0017697,2026-07-12 20:15:19,C02427,P0176,ST019,1,398.72,2026-07-12 20:15:19
O0017698,2026-07-07 08:49:38,C03446,P0195,ST009,3,155.18,2026-07-07 08:49:38
O0017699,2026-06-18 19:30:28,C01708,P0137,ST005,1,229.86,2026-06-18 19:30:28
O0017700,2026-06-23 15:05:44,C03457,P0083,ST017,6,334.93,2026-06-23 15:05:44
O0017701,2026-06-26 18:01:51,C03446,P0025,ST013,-1,396.66,2026-06-26 18:01:51
O0017702,2026-07-01 14:21:06,C04366,P0109,ST005,6,177.52,2026-07-01 14:21:06
O0017703,2026-07-01 09:18:18,C04615,P0172,ST015,4,289.17,2026-07-01 09:18:18
O0017704,2026-08-25 19:27:04,C04190,P0055,ST006,8,126.58,2026-08-25 19:27:04
O0017705,2026-07-29 09:50:55,C04201,P0189,ST015,4,172.15,2026-07-29 09:50:55
O0017706,2026-06-05 16:56:54,C04355,P0179,ST008,7,425.24,2026-06-05 16:56:54
O0017707,2026-08-12 20:27:39,C03330,P0144,ST016,3,119.54,2026-08-12 20:27:39
O0017708,2026-08-29 20:49:25,C03957,P0169,ST001,8,86.39,2026-08-29 20:49:25
O0017709,2026-08-13 21:21:11,C00291,P0027,ST003,1,265.97,2026-08-13 21:21:11
O0017710,2026-07-31 20:10:50,C00789,P0150,ST009,3,240.06,2026-07-31 20:10:50
O0017711,2026-07-02 14:58:49,C01473,P0076,ST008,8,230.24,2026-07-02 14:58:49
O0017712,2026-07-29 20:25:16,C01176,P0118,ST011,1,360.72,2026-07-29 20:25:16
O0017713,2026-06-24 10:28:08,C00017,P0054,ST017,5,33.12,2026-06-24 10:28:08
O0017714,2026-06-17 08:49:34,C04365,P0005,ST016,3,424.2,2026-06-17 08:49:34
O0017715,2026-06-25 18:20:46,C01699,P0156,ST011,6,490.42,2026-06-25 18:20:46
O0017716,2026-07-10 21:50:49,C03157,P0066,ST010,7,79.93,2026-07-10 21:50:49
O0017717,2026-08-26 12:49:56,C03999,P0088,ST002,1,254.19,2026-08-26 12:49:56
O0017718,2026-08-23 21:00:23,C01203,P0183,ST002,6,234.04,2026-08-23 21:00:23
O0017719,2026-08-02 10:32:19,C04033,P0121,ST016,4,339.63,2026-08-02 10:32:19
O0017720,2026-08-29 18:28:35,C04402,P0044,ST019,5,126.21,2026-08-29 18:28:35
O0017721,2026-06-04 12:07:20,C04654,P0079,ST003,1,68.83,2026-06-04 12:07:20
O0017722,2026-08-26 13:47:52,C03573,P0157,ST006,2,297.17,2026-08-26 13:47:52
O0017723,2026-07-17 08:12:41,C04647,P0148,ST012,3,105.8,2026-07-17 08:12:41
O0017724,2026-06-14 16:46:49,C04769,P0054,ST009,5,33.12,2026-06-14 16:46:49
O0017725,2026-06-07 16:01:53,C00840,P0033,ST009,8,78.96,2026-06-07 16:01:53
O0017726,2026-08-08 13:45:36,C00119,P0155,ST020,6,362.92,2026-08-08 13:45:36
O0017727,2026-07-10 09:38:59,C03626,P0109,ST004,7,177.52,2026-07-10 09:38:59
O0017728,2026-06-17 08:32:00,C03223,P0057,ST017,3,127.15,2026-06-17 08:32:00
O0017729,2026-07-16 11:12:29,C03738,P0099,ST006,8,487.0,2026-07-16 11:12:29
O0017730,2026-08-06 17:05:24,C02773,P0158,ST001,-1,322.45,2026-08-06 17:05:24
O0017731,2026-08-22 17:51:43,C00391,P0064,ST007,3,463.48,2026-08-22 17:51:43
O0017732,2026-06-19 12:13:20,C02064,P0150,ST005,6,240.06,2026-06-19 12:13:20
O0017733,2026-06-23 18:39:41,C00419,P0077,ST012,8,7.63,2026-06-23 18:39:41
O0017734,2026-08-10 17:57:49,C03390,P0105,ST008,4,113.55,2026-08-10 17:57:49
O0017735,2026-07-26 12:35:21,C00204,P0135,ST007,5,389.87,2026-07-26 12:35:21
O0017736,2026-08-05 20:22:36,C00123,P0060,ST020,3,484.59,2026-08-05 20:22:36
O0017737,2026-08-29 10:21:46,C00510,P0103,ST020,2,135.6,2026-08-29 10:21:46
O0017738,2026-07-10 18:20:35,C01852,P0122,ST009,6,204.82,2026-07-10 18:20:35
O0017739,2026-07-08 15:25:59,C00597,P0180,ST018,1,218.46,2026-07-08 15:25:59
O0017740,2026-06-16 16:30:34,C00200,P0076,ST019,1,230.24,2026-06-16 16:30:34
O0017741,2026-08-30 19:56:11,C01256,P0169,ST017,6,86.39,2026-08-30 19:56:11
O0017742,2026-07-06 09:02:16,C02338,P0002,ST017,7,380.13,2026-07-06 09:02:16
O0017743,2026-06-05 10:07:49,C03409,P0001,ST007,8,112.56,2026-06-05 10:07:49
O0017744,2026-08-03 14:39:09,C03557,P0177,ST016,3,175.56,2026-08-03 14:39:09
O0017745,2026-08-26 11:24:15,C03494,P0139,ST005,7,415.79,2026-08-26 11:24:15
O0017746,2026-08-20 09:43:44,C02925,P0146,ST016,1,354.09,2026-08-20 09:43:44
O0017747,2026-08-10 11:16:54,C03327,P0120,ST013,8,278.54,2026-08-10 11:16:54
O0017748,2026-07-31 15:32:04,C01009,P0024,ST001,8,430.97,2026-07-31 15:32:04
O0017749,2026-07-25 11:10:46,C02833,P0047,ST009,5,116.78,2026-07-25 11:10:46
O0017750,2026-08-30 13:02:12,C01291,P0096,ST019,3,449.79,2026-08-30 13:02:12
O0017751,2026-07-19 16:31:15,C01442,P0087,ST002,1,104.19,2026-07-19 16:31:15
O0017752,2026-07-31 20:49:42,C04303,P0072,ST004,7,290.72,2026-07-31 20:49:42
O0017753,2026-07-04 11:02:33,C02921,P0187,ST015,7,17.26,2026-07-04 11:02:33
O0017754,2026-08-23 17:14:38,C00922,P0170,ST016,3,389.56,2026-08-23 17:14:38
O0017755,2026-08-22 21:24:12,C03733,P0184,ST010,6,163.19,2026-08-22 21:24:12
O0017756,2026-07-29 17:13:09,C00995,P0121,ST019,7,339.63,2026-07-29 17:13:09
O0017757,2026-07-26 21:57:58,C04994,P0042,ST016,8,357.34,2026-07-26 21:57:58
O0017758,2026-06-03 20:54:17,C03527,P0099,ST014,5,487.0,2026-06-03 20:54:17
O0017759,2026-08-01 18:20:23,C04864,P0003,ST008,6,172.1,2026-08-01 18:20:23
O0017760,2026-06-05 11:13:03,C03816,P0132,ST006,1,360.02,2026-06-05 11:13:03
O0017761,2026-06-27 15:09:46,C03854,P0129,ST014,6,76.23,2026-06-27 15:09:46
O0017762,2026-06-08 18:53:49,C04147,P0058,ST018,4,404.59,2026-06-08 18:53:49
O0017763,2026-07-15 21:08:42,C01663,P0179,ST006,4,425.24,2026-07-15 21:08:42
O0017764,2026-08-22 12:46:47,C01551,P0150,ST011,3,240.06,2026-08-22 12:46:47
O0017765,2026-06-04 12:01:09,C03237,P0059,ST016,3,28.14,2026-06-04 12:01:09
O0017766,2026-07-20 14:29:15,C00999,P0089,ST001,5,48.87,2026-07-20 14:29:15
O0017767,2026-06-14 10:44:20,C02827,P0016,ST010,4,343.25,2026-06-14 10:44:20
O0017768,2026-08-02 19:31:41,C04856,P0041,ST017,6,482.29,2026-08-02 19:31:41
O0017769,2026-07-29 10:13:16,C00155,P0061,ST006,2,85.66,2026-07-29 10:13:16
O0017770,2026-07-09 08:44:15,C00427,P0036,ST019,6,122.01,2026-07-09 08:44:15
O0017771,2026-07-25 09:03:38,C03209,P0006,ST020,7,365.68,2026-07-25 09:03:38
O0017772,2026-06-10 18:15:24,C00551,P0067,ST019,6,290.85,2026-06-10 18:15:24
O0017773,2026-06-20 16:16:05,C03164,P0182,ST015,3,309.11,2026-06-20 16:16:05
O0017774,2026-06-11 18:29:26,C03790,P0033,ST009,8,78.96,2026-06-11 18:29:26
O0017775,2026-08-05 10:47:06,C02512,P0153,ST016,6,245.65,2026-08-05 10:47:06
O0017776,2026-06-04 20:10:37,C00149,P0022,ST001,2,182.91,2026-06-04 20:10:37
O0017777,2026-06-15 17:25:30,C01173,P0136,ST015,3,27.96,2026-06-15 17:25:30
O0017778,2026-08-06 16:11:38,C00713,P0199,ST004,4,159.83,2026-08-06 16:11:38
O0017779,2026-08-22 14:57:37,C03065,P0053,ST004,7,337.66,2026-08-22 14:57:37
O0017780,2026-06-23 08:57:59,C02597,P0004,ST014,5,53.8,2026-06-23 08:57:59
O0017781,2026-07-20 10:49:34,C01452,P0032,ST005,7,435.65,2026-07-20 10:49:34
O0017782,2026-06-15 13:16:43,C03867,P0153,ST008,1,245.65,2026-06-15 13:16:43
O0017783,2026-07-19 19:22:09,C03348,P0146,ST009,2,354.09,2026-07-19 19:22:09
O0017784,2026-07-31 09:13:19,C04048,P0023,ST013,1,256.23,2026-07-31 09:13:19
O0017785,2026-06-20 21:21:40,C00684,P0060,ST007,4,484.59,2026-06-20 21:21:40
O0017786,2026-06-14 10:15:59,C01637,P0071,ST003,6,203.68,2026-06-14 10:15:59
O0017787,2026-06-13 21:14:39,C00265,P0078,ST018,2,39.41,2026-06-13 21:14:39
O0017788,2026-08-26 18:45:25,C03068,P0035,ST003,5,464.76,2026-08-26 18:45:25
O0017789,2026-06-07 11:14:03,C00900,P0031,ST019,2,486.03,2026-06-07 11:14:03
O0017790,2026-06-12 16:51:10,C03746,P0197,ST001,3,177.85,2026-06-12 16:51:10
O0017791,2026-06-18 13:34:16,C00003,P0014,ST003,1,305.74,2026-06-18 13:34:16
O0017792,2026-06-23 13:49:32,C01864,P0151,ST019,6,377.48,2026-06-23 13:49:32
O0017793,2026-08-25 13:03:01,C04595,P0058,ST006,8,404.59,2026-08-25 13:03:01
O0017794,2026-08-24 18:53:30,C01133,P0076,ST014,1,230.24,2026-08-24 18:53:30
O0017795,2026-07-18 12:34:16,C03875,P0139,ST005,2,415.79,2026-07-18 12:34:16
O0017796,2026-08-29 13:45:12,C02631,P0129,ST018,4,76.23,2026-08-29 13:45:12
O0017797,2026-06-11 16:10:07,C04699,P0132,ST015,3,360.02,2026-06-11 16:10:07
O0017798,2026-06-21 16:52:29,C03246,P0061,ST020,3,85.66,2026-06-21 16:52:29
O0017799,2026-06-25 17:10:47,C04673,P0144,ST006,5,119.54,2026-06-25 17:10:47
O0017800,2026-08-03 09:00:44,C03169,P0018,ST014,4,202.38,2026-08-03 09:00:44
O0017801,2026-08-15 17:22:18,C01078,P0143,ST008,-3,139.47,2026-08-15 17:22:18
O0017802,2026-06-22 12:36:32,C03237,P0040,ST007,6,134.73,2026-06-22 12:36:32
O0017803,2026-06-27 16:06:37,C00531,P0022,ST015,7,182.91,2026-06-27 16:06:37
O0017804,2026-06-21 13:19:24,C02809,P0115,ST010,7,25.06,2026-06-21 13:19:24
O0017805,2026-07-07 10:22:18,C03125,P0136,ST010,8,27.96,2026-07-07 10:22:18
O0017806,2026-08-18 21:45:59,C00864,P0081,ST001,3,220.78,2026-08-18 21:45:59
O0017807,2026-07-28 14:38:39,C04473,P0037,ST001,8,45.57,2026-07-28 14:38:39
O0017808,2026-07-28 09:11:42,C01204,P0014,ST003,6,305.74,2026-07-28 09:11:42
O0017809,2026-08-17 11:02:18,C00052,P0139,ST001,2,415.79,2026-08-17 11:02:18
O0017810,2026-07-25 19:24:04,C04711,P0119,ST006,8,334.45,2026-07-25 19:24:04
O0017811,2026-07-28 14:02:32,C03925,P0020,ST003,3,74.01,2026-07-28 14:02:32
O0017812,2026-06-16 12:37:08,C03321,P0121,ST014,5,339.63,2026-06-16 12:37:08
O0017813,2026-08-07 14:18:24,C02282,P0156,ST007,3,490.42,2026-08-07 14:18:24
O0017814,2026-06-14 16:47:59,C00424,P0024,ST006,3,430.97,2026-06-14 16:47:59
O0017815,2026-08-29 11:41:37,C02384,P0140,ST015,4,372.6,2026-08-29 11:41:37
O0017816,2026-07-24 09:23:53,C03275,P0165,ST018,4,377.85,2026-07-24 09:23:53
O0017817,2026-06-11 08:45:43,C03428,P0099,ST015,6,487.0,2026-06-11 08:45:43
O0017818,2026-07-08 19:43:59,C03564,P0101,ST003,6,441.06,2026-07-08 19:43:59
O0017819,2026-08-01 09:22:47,C02338,P0140,ST017,4,372.6,2026-08-01 09:22:47
O0017820,2026-07-07 17:50:36,C03138,P0116,ST009,2,184.02,2026-07-07 17:50:36
O0017821,2026-07-06 14:18:20,C01863,P0104,ST020,3,193.12,2026-07-06 14:18:20
O0017822,2026-07-15 20:55:16,C00679,P0035,ST005,8,464.76,2026-07-15 20:55:16
O0017823,2026-08-12 18:31:34,C03325,P0129,ST019,5,76.23,2026-08-12 18:31:34
O0017824,2026-07-21 13:34:27,C01349,P0039,ST010,2,66.81,2026-07-21 13:34:27
O0017825,2026-08-20 17:02:32,C03752,P0139,ST011,7,415.79,2026-08-20 17:02:32
O0017826,2026-07-11 14:15:37,C00854,P0179,ST012,1,425.24,2026-07-11 14:15:37
O0017827,2026-07-23 14:44:18,C01731,P0043,ST009,4,220.74,2026-07-23 14:44:18
O0017828,2026-06-02 17:40:24,C04304,P0127,ST012,3,49.41,2026-06-02 17:40:24
O0017829,2026-08-05 19:38:05,C00549,P0173,ST009,1,200.14,2026-08-05 19:38:05
O0017830,2026-06-09 09:25:18,C02458,P0087,ST007,7,104.19,2026-06-09 09:25:18
O0017831,2026-07-02 09:41:26,C02187,P0025,ST005,5,396.66,2026-07-02 09:41:26
O0017832,2026-07-31 08:03:44,C01955,P0028,ST016,4,341.1,2026-07-31 08:03:44
O0017833,2026-06-24 11:15:34,C02732,P0009,ST009,7,331.65,2026-06-24 11:15:34
O0017834,2026-08-24 14:28:48,C04592,P0068,ST009,7,31.41,2026-08-24 14:28:48
O0017835,2026-08-09 13:08:41,C02944,P0136,ST011,7,27.96,2026-08-09 13:08:41
O0017836,2026-06-26 16:54:10,C02461,P0110,ST010,8,469.8,2026-06-26 16:54:10
O0017837,2026-08-03 15:30:27,C01706,P0014,ST012,7,305.74,2026-08-03 15:30:27
O0017838,2026-06-17 19:25:52,C02994,P0110,ST015,2,469.8,2026-06-17 19:25:52
O0017839,2026-08-31 11:34:52,C00274,P0105,ST010,6,113.55,2026-08-31 11:34:52
O0017840,2026-07-13 17:29:26,C03909,P0013,ST008,6,351.8,2026-07-13 17:29:26
